url,nivel,status_code,tipo_conteudo,status_code_http,tipo_conteudo_http,title,description,canonical,crawler_method,crawler_version,analise_timestamp
https://ccgsaude.com.br/informativos/entenda-sobre-a-meningite-c?page=8,2,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Informativos: Entenda sobre a Meningite C | Hapvida,"Saiba sobre os riscos, sintomas e prevenção da doença",,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/informativos/entenda-sobre-a-meningite-c?page=9,2,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Informativos: Entenda sobre a Meningite C | Hapvida,"Saiba sobre os riscos, sintomas e prevenção da doença",,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/informativos/entenda-sobre-a-meningite-c?page=10,2,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Informativos: Entenda sobre a Meningite C | Hapvida,"Saiba sobre os riscos, sintomas e prevenção da doença",,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/informativos/entenda-sobre-a-meningite-c?page=30,2,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Informativos: Entenda sobre a Meningite C | Hapvida,"Saiba sobre os riscos, sintomas e prevenção da doença",,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/informativos/entenda-sobre-a-meningite-c?page=31,2,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Informativos: Entenda sobre a Meningite C | Hapvida,"Saiba sobre os riscos, sintomas e prevenção da doença",,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/informativos/fique-atento-aos-boletos-falsos?page=2,2,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Informativos: Fique atento aos boletos falsos | Hapvida,Confira algumas dicas,,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/informativos/fique-atento-aos-boletos-falsos?page=3,2,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Informativos: Fique atento aos boletos falsos | Hapvida,Confira algumas dicas,,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/informativos/fique-atento-aos-boletos-falsos?page=4,2,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Informativos: Fique atento aos boletos falsos | Hapvida,Confira algumas dicas,,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/informativos/fique-atento-aos-boletos-falsos?page=5,2,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Informativos: Fique atento aos boletos falsos | Hapvida,Confira algumas dicas,,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/informativos/fique-atento-aos-boletos-falsos?page=6,2,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Informativos: Fique atento aos boletos falsos | Hapvida,Confira algumas dicas,,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/informativos/fique-atento-aos-boletos-falsos?page=7,2,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Informativos: Fique atento aos boletos falsos | Hapvida,Confira algumas dicas,,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/informativos/fique-atento-aos-boletos-falsos?page=8,2,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Informativos: Fique atento aos boletos falsos | Hapvida,Confira algumas dicas,,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/informativos/fique-atento-aos-boletos-falsos?page=9,2,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Informativos: Fique atento aos boletos falsos | Hapvida,Confira algumas dicas,,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/informativos/fique-atento-aos-boletos-falsos?page=10,2,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Informativos: Fique atento aos boletos falsos | Hapvida,Confira algumas dicas,,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/informativos/fique-atento-aos-boletos-falsos?page=30,2,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Informativos: Fique atento aos boletos falsos | Hapvida,Confira algumas dicas,,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/informativos/fique-atento-aos-boletos-falsos?page=31,2,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Informativos: Fique atento aos boletos falsos | Hapvida,Confira algumas dicas,,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/planos-de-saude/seja-cliente,2,404,text/html; charset=UTF-8,404.0,text/html; charset=UTF-8,Not Found,,,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/seja-cliente,2,404,text/html; charset=UTF-8,404.0,text/html; charset=UTF-8,Not Found,,,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/portal-da-privacidade/politica-privacidade,2,404,text/html; charset=UTF-8,404.0,text/html; charset=UTF-8,Not Found,,,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/etica,2,404,text/html; charset=UTF-8,404.0,text/html; charset=UTF-8,Not Found,,,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/atualizacoes-rede-credenciada/credenciamento,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Atualizações da Rede Credenciada | Hapvida,Atualizações da Rede Credenciada do CCG Saúde.,,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/atualizacoes-rede-credenciada/descredenciamento,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Atualizações da Rede Credenciada | Hapvida,Atualizações da Rede Credenciada do CCG Saúde.,,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/novidades/vacinacao-contra-a-gripe-proteja-voce-e-quem-voce-ama?page=2,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Novidades: Vacinação contra a gripe: proteja você e quem você ama! | Hapvida,"A gripe é uma infecção respiratória altamente contagiosa, que pode causar sintomas como febre, tosse, dor de garganta, dor de cabeça, cansaço e dificuldades respiratórias.",,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/novidades/vacinacao-contra-a-gripe-proteja-voce-e-quem-voce-ama?page=3,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Novidades: Vacinação contra a gripe: proteja você e quem você ama! | Hapvida,"A gripe é uma infecção respiratória altamente contagiosa, que pode causar sintomas como febre, tosse, dor de garganta, dor de cabeça, cansaço e dificuldades respiratórias.",,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/novidades/vacinacao-contra-a-gripe-proteja-voce-e-quem-voce-ama?page=4,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Novidades: Vacinação contra a gripe: proteja você e quem você ama! | Hapvida,"A gripe é uma infecção respiratória altamente contagiosa, que pode causar sintomas como febre, tosse, dor de garganta, dor de cabeça, cansaço e dificuldades respiratórias.",,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/novidades/vacinacao-contra-a-gripe-proteja-voce-e-quem-voce-ama?page=5,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Novidades: Vacinação contra a gripe: proteja você e quem você ama! | Hapvida,"A gripe é uma infecção respiratória altamente contagiosa, que pode causar sintomas como febre, tosse, dor de garganta, dor de cabeça, cansaço e dificuldades respiratórias.",,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/novidades/vacinacao-contra-a-gripe-proteja-voce-e-quem-voce-ama?page=6,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Novidades: Vacinação contra a gripe: proteja você e quem você ama! | Hapvida,"A gripe é uma infecção respiratória altamente contagiosa, que pode causar sintomas como febre, tosse, dor de garganta, dor de cabeça, cansaço e dificuldades respiratórias.",,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/novidades/vacinacao-contra-a-gripe-proteja-voce-e-quem-voce-ama?page=7,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Novidades: Vacinação contra a gripe: proteja você e quem você ama! | Hapvida,"A gripe é uma infecção respiratória altamente contagiosa, que pode causar sintomas como febre, tosse, dor de garganta, dor de cabeça, cansaço e dificuldades respiratórias.",,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/novidades/vacinacao-contra-a-gripe-proteja-voce-e-quem-voce-ama?page=8,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Novidades: Vacinação contra a gripe: proteja você e quem você ama! | Hapvida,"A gripe é uma infecção respiratória altamente contagiosa, que pode causar sintomas como febre, tosse, dor de garganta, dor de cabeça, cansaço e dificuldades respiratórias.",,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/novidades/vacinacao-contra-a-gripe-proteja-voce-e-quem-voce-ama?page=9,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Novidades: Vacinação contra a gripe: proteja você e quem você ama! | Hapvida,"A gripe é uma infecção respiratória altamente contagiosa, que pode causar sintomas como febre, tosse, dor de garganta, dor de cabeça, cansaço e dificuldades respiratórias.",,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/novidades/vacinacao-contra-a-gripe-proteja-voce-e-quem-voce-ama?page=10,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Novidades: Vacinação contra a gripe: proteja você e quem você ama! | Hapvida,"A gripe é uma infecção respiratória altamente contagiosa, que pode causar sintomas como febre, tosse, dor de garganta, dor de cabeça, cansaço e dificuldades respiratórias.",,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/novidades/vacinacao-contra-a-gripe-proteja-voce-e-quem-voce-ama?page=17,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Novidades: Vacinação contra a gripe: proteja você e quem você ama! | Hapvida,"A gripe é uma infecção respiratória altamente contagiosa, que pode causar sintomas como febre, tosse, dor de garganta, dor de cabeça, cansaço e dificuldades respiratórias.",,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/novidades/vacinacao-contra-a-gripe-proteja-voce-e-quem-voce-ama?page=18,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Novidades: Vacinação contra a gripe: proteja você e quem você ama! | Hapvida,"A gripe é uma infecção respiratória altamente contagiosa, que pode causar sintomas como febre, tosse, dor de garganta, dor de cabeça, cansaço e dificuldades respiratórias.",,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/novidades/teleconsulta-de-urgencia-hapvida?page=2,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Novidades: Teleconsulta de Urgência Hapvida | Hapvida,"Com poucos cliques, você acessa um atendimento médico de qualidade
e acolhedor, direto do seu celular ou computador com segurança, agilidade
e o cuidado que você merece.",,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/novidades/teleconsulta-de-urgencia-hapvida?page=3,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Novidades: Teleconsulta de Urgência Hapvida | Hapvida,"Com poucos cliques, você acessa um atendimento médico de qualidade
e acolhedor, direto do seu celular ou computador com segurança, agilidade
e o cuidado que você merece.",,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/novidades/teleconsulta-de-urgencia-hapvida?page=4,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Novidades: Teleconsulta de Urgência Hapvida | Hapvida,"Com poucos cliques, você acessa um atendimento médico de qualidade
e acolhedor, direto do seu celular ou computador com segurança, agilidade
e o cuidado que você merece.",,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/novidades/teleconsulta-de-urgencia-hapvida?page=5,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Novidades: Teleconsulta de Urgência Hapvida | Hapvida,"Com poucos cliques, você acessa um atendimento médico de qualidade
e acolhedor, direto do seu celular ou computador com segurança, agilidade
e o cuidado que você merece.",,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/novidades/teleconsulta-de-urgencia-hapvida?page=6,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Novidades: Teleconsulta de Urgência Hapvida | Hapvida,"Com poucos cliques, você acessa um atendimento médico de qualidade
e acolhedor, direto do seu celular ou computador com segurança, agilidade
e o cuidado que você merece.",,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/novidades/teleconsulta-de-urgencia-hapvida?page=7,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Novidades: Teleconsulta de Urgência Hapvida | Hapvida,"Com poucos cliques, você acessa um atendimento médico de qualidade
e acolhedor, direto do seu celular ou computador com segurança, agilidade
e o cuidado que você merece.",,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/novidades/teleconsulta-de-urgencia-hapvida?page=8,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Novidades: Teleconsulta de Urgência Hapvida | Hapvida,"Com poucos cliques, você acessa um atendimento médico de qualidade
e acolhedor, direto do seu celular ou computador com segurança, agilidade
e o cuidado que você merece.",,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/novidades/teleconsulta-de-urgencia-hapvida?page=9,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Novidades: Teleconsulta de Urgência Hapvida | Hapvida,"Com poucos cliques, você acessa um atendimento médico de qualidade
e acolhedor, direto do seu celular ou computador com segurança, agilidade
e o cuidado que você merece.",,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/novidades/teleconsulta-de-urgencia-hapvida?page=10,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Novidades: Teleconsulta de Urgência Hapvida | Hapvida,"Com poucos cliques, você acessa um atendimento médico de qualidade
e acolhedor, direto do seu celular ou computador com segurança, agilidade
e o cuidado que você merece.",,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/novidades/teleconsulta-de-urgencia-hapvida?page=17,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Novidades: Teleconsulta de Urgência Hapvida | Hapvida,"Com poucos cliques, você acessa um atendimento médico de qualidade
e acolhedor, direto do seu celular ou computador com segurança, agilidade
e o cuidado que você merece.",,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/novidades/teleconsulta-de-urgencia-hapvida?page=18,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Novidades: Teleconsulta de Urgência Hapvida | Hapvida,"Com poucos cliques, você acessa um atendimento médico de qualidade
e acolhedor, direto do seu celular ou computador com segurança, agilidade
e o cuidado que você merece.",,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/novidades/alteracao-de-endereco-da-matriz-e-operadora-ccg-centro-clinico-gaucho?page=2,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Novidades: Alteração de Endereço da Matriz e Operadora CCG - Centro Clínico Gaúcho | Hapvida,"Prezados Credenciados, Informamos que, com o objetivo de aprimorar nossas operações e impulsionar o crescimento contínuo da companhia",,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/novidades/alteracao-de-endereco-da-matriz-e-operadora-ccg-centro-clinico-gaucho?page=3,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Novidades: Alteração de Endereço da Matriz e Operadora CCG - Centro Clínico Gaúcho | Hapvida,"Prezados Credenciados, Informamos que, com o objetivo de aprimorar nossas operações e impulsionar o crescimento contínuo da companhia",,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/novidades/alteracao-de-endereco-da-matriz-e-operadora-ccg-centro-clinico-gaucho?page=4,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Novidades: Alteração de Endereço da Matriz e Operadora CCG - Centro Clínico Gaúcho | Hapvida,"Prezados Credenciados, Informamos que, com o objetivo de aprimorar nossas operações e impulsionar o crescimento contínuo da companhia",,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/novidades/alteracao-de-endereco-da-matriz-e-operadora-ccg-centro-clinico-gaucho?page=5,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Novidades: Alteração de Endereço da Matriz e Operadora CCG - Centro Clínico Gaúcho | Hapvida,"Prezados Credenciados, Informamos que, com o objetivo de aprimorar nossas operações e impulsionar o crescimento contínuo da companhia",,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/novidades/alteracao-de-endereco-da-matriz-e-operadora-ccg-centro-clinico-gaucho?page=6,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Novidades: Alteração de Endereço da Matriz e Operadora CCG - Centro Clínico Gaúcho | Hapvida,"Prezados Credenciados, Informamos que, com o objetivo de aprimorar nossas operações e impulsionar o crescimento contínuo da companhia",,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/novidades/alteracao-de-endereco-da-matriz-e-operadora-ccg-centro-clinico-gaucho?page=7,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Novidades: Alteração de Endereço da Matriz e Operadora CCG - Centro Clínico Gaúcho | Hapvida,"Prezados Credenciados, Informamos que, com o objetivo de aprimorar nossas operações e impulsionar o crescimento contínuo da companhia",,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/novidades/alteracao-de-endereco-da-matriz-e-operadora-ccg-centro-clinico-gaucho?page=8,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Novidades: Alteração de Endereço da Matriz e Operadora CCG - Centro Clínico Gaúcho | Hapvida,"Prezados Credenciados, Informamos que, com o objetivo de aprimorar nossas operações e impulsionar o crescimento contínuo da companhia",,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/novidades/alteracao-de-endereco-da-matriz-e-operadora-ccg-centro-clinico-gaucho?page=9,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Novidades: Alteração de Endereço da Matriz e Operadora CCG - Centro Clínico Gaúcho | Hapvida,"Prezados Credenciados, Informamos que, com o objetivo de aprimorar nossas operações e impulsionar o crescimento contínuo da companhia",,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/novidades/alteracao-de-endereco-da-matriz-e-operadora-ccg-centro-clinico-gaucho?page=10,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Novidades: Alteração de Endereço da Matriz e Operadora CCG - Centro Clínico Gaúcho | Hapvida,"Prezados Credenciados, Informamos que, com o objetivo de aprimorar nossas operações e impulsionar o crescimento contínuo da companhia",,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/novidades/alteracao-de-endereco-da-matriz-e-operadora-ccg-centro-clinico-gaucho?page=17,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Novidades: Alteração de Endereço da Matriz e Operadora CCG - Centro Clínico Gaúcho | Hapvida,"Prezados Credenciados, Informamos que, com o objetivo de aprimorar nossas operações e impulsionar o crescimento contínuo da companhia",,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/novidades/alteracao-de-endereco-da-matriz-e-operadora-ccg-centro-clinico-gaucho?page=18,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Novidades: Alteração de Endereço da Matriz e Operadora CCG - Centro Clínico Gaúcho | Hapvida,"Prezados Credenciados, Informamos que, com o objetivo de aprimorar nossas operações e impulsionar o crescimento contínuo da companhia",,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/informativos/indice-de-desempenho-da-saude-suplementar-2024-ano-base-2023?page=2,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Informativos: Índice de Desempenho da Saúde Suplementar – 2024 (ano base 2023) | Hapvida,Confira abaixo o desempenho da Centro Clínico Gaúcho com resultado geral e separado por dimensões:,,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/informativos/indice-de-desempenho-da-saude-suplementar-2024-ano-base-2023?page=3,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Informativos: Índice de Desempenho da Saúde Suplementar – 2024 (ano base 2023) | Hapvida,Confira abaixo o desempenho da Centro Clínico Gaúcho com resultado geral e separado por dimensões:,,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/informativos/indice-de-desempenho-da-saude-suplementar-2024-ano-base-2023?page=4,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Informativos: Índice de Desempenho da Saúde Suplementar – 2024 (ano base 2023) | Hapvida,Confira abaixo o desempenho da Centro Clínico Gaúcho com resultado geral e separado por dimensões:,,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/informativos/indice-de-desempenho-da-saude-suplementar-2024-ano-base-2023?page=5,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Informativos: Índice de Desempenho da Saúde Suplementar – 2024 (ano base 2023) | Hapvida,Confira abaixo o desempenho da Centro Clínico Gaúcho com resultado geral e separado por dimensões:,,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/informativos/indice-de-desempenho-da-saude-suplementar-2024-ano-base-2023?page=6,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Informativos: Índice de Desempenho da Saúde Suplementar – 2024 (ano base 2023) | Hapvida,Confira abaixo o desempenho da Centro Clínico Gaúcho com resultado geral e separado por dimensões:,,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/informativos/indice-de-desempenho-da-saude-suplementar-2024-ano-base-2023?page=7,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Informativos: Índice de Desempenho da Saúde Suplementar – 2024 (ano base 2023) | Hapvida,Confira abaixo o desempenho da Centro Clínico Gaúcho com resultado geral e separado por dimensões:,,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/informativos/indice-de-desempenho-da-saude-suplementar-2024-ano-base-2023?page=8,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Informativos: Índice de Desempenho da Saúde Suplementar – 2024 (ano base 2023) | Hapvida,Confira abaixo o desempenho da Centro Clínico Gaúcho com resultado geral e separado por dimensões:,,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/informativos/indice-de-desempenho-da-saude-suplementar-2024-ano-base-2023?page=9,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Informativos: Índice de Desempenho da Saúde Suplementar – 2024 (ano base 2023) | Hapvida,Confira abaixo o desempenho da Centro Clínico Gaúcho com resultado geral e separado por dimensões:,,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/informativos/indice-de-desempenho-da-saude-suplementar-2024-ano-base-2023?page=10,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Informativos: Índice de Desempenho da Saúde Suplementar – 2024 (ano base 2023) | Hapvida,Confira abaixo o desempenho da Centro Clínico Gaúcho com resultado geral e separado por dimensões:,,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/informativos/indice-de-desempenho-da-saude-suplementar-2024-ano-base-2023?page=30,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Informativos: Índice de Desempenho da Saúde Suplementar – 2024 (ano base 2023) | Hapvida,Confira abaixo o desempenho da Centro Clínico Gaúcho com resultado geral e separado por dimensões:,,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/informativos/indice-de-desempenho-da-saude-suplementar-2024-ano-base-2023?page=31,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Informativos: Índice de Desempenho da Saúde Suplementar – 2024 (ano base 2023) | Hapvida,Confira abaixo o desempenho da Centro Clínico Gaúcho com resultado geral e separado por dimensões:,,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/informativos/biometria-sua-saude-com-inovacao-e-seguranca?page=2,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Informativos: BIOMETRIA: Sua saúde com inovação e segurança | Hapvida,Saiba mais sobre o cadastro biométrico,,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/informativos/biometria-sua-saude-com-inovacao-e-seguranca?page=3,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Informativos: BIOMETRIA: Sua saúde com inovação e segurança | Hapvida,Saiba mais sobre o cadastro biométrico,,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/informativos/biometria-sua-saude-com-inovacao-e-seguranca?page=4,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Informativos: BIOMETRIA: Sua saúde com inovação e segurança | Hapvida,Saiba mais sobre o cadastro biométrico,,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/informativos/biometria-sua-saude-com-inovacao-e-seguranca?page=5,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Informativos: BIOMETRIA: Sua saúde com inovação e segurança | Hapvida,Saiba mais sobre o cadastro biométrico,,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/informativos/biometria-sua-saude-com-inovacao-e-seguranca?page=6,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Informativos: BIOMETRIA: Sua saúde com inovação e segurança | Hapvida,Saiba mais sobre o cadastro biométrico,,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/informativos/biometria-sua-saude-com-inovacao-e-seguranca?page=7,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Informativos: BIOMETRIA: Sua saúde com inovação e segurança | Hapvida,Saiba mais sobre o cadastro biométrico,,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/informativos/biometria-sua-saude-com-inovacao-e-seguranca?page=8,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Informativos: BIOMETRIA: Sua saúde com inovação e segurança | Hapvida,Saiba mais sobre o cadastro biométrico,,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
https://ccgsaude.com.br/informativos/biometria-sua-saude-com-inovacao-e-seguranca?page=9,3,200,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Informativos: BIOMETRIA: Sua saúde com inovação e segurança | Hapvida,Saiba mais sobre o cadastro biométrico,,REQUESTS,pipeline_lean_v1.0,2025-06-15 13:01:31
